"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"OperatingSystem";"GraphicAdapter";"OtherEquipment";"WarrantyExpirationDate";"InstallDate";"Note"
"1422000452";"131165";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V310 i5";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO";"Laptop";"flavia_rizzo";"";"";"";;"2018-12-03";;
"1422000453";"136296";"Production";"Equipamento Usado - em bom estado";"HP";"PROBOOK 4430s i3";"NOTEBOOK USADO EM BOM ESTADO";"Laptop";"30837_paula";"BRG225F2J4";"";"";;"2018-12-05";;
"1422000454";"124576";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DSD";"";"";;"2018-12-11";"2018-12-11";
"1422000455";"124582";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DX5";"";"";;"2018-12-11";"2018-12-11";
"1422000456";"124780";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DYA";"";"";;"2018-12-11";"2018-12-11";
"1422000457";"124575";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DS3";"";"";;"2018-12-11";"2018-12-11";
"1422000458";"124525";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DXX";"";"";;"2018-12-11";"2018-12-11";
"1422000459";"124711";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DT6";"";"";;"2018-12-11";"2018-12-11";
"1422000460";"124549";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DWB";"";"";;"2018-12-13";"2018-12-13";
"1422000461";"124413";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE023R1S";"";"";;"2018-12-13";"2018-12-13";
"1422000462";"136312";"Production";"Equipamento Usado - em bom estado";"Lenovo";"E431 i7";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVACAO";"Laptop";"248fd_flander";"PEER0114/12";"";"";;"2018-12-17";;
"1422000463";"136325";"Production";"Equipamento Novo";"LENOVO";"T470 i7";"NOTEBOOK NOVO";"Laptop";"vitor_franco";"PE03EMHZ";"";"";;"2018-12-26";;
"1422000464";"136324";"Production";"Equipamento Novo";"LENOVO";"T470 i7";"NOTEBOOK NOVO.

Porem segundo o colaborador,ele recebeu o notebook com muitos sinais de dedos e contendo informações internas aparte do foi solicitado na instalação.";"Laptop";"31130_rosario";"PE03EMHS";"";"";;"2018-12-26";;
"1422000465";"136323";"Production";"Equipamento Novo";"LENOVO";"T470 i7";"NOTEBOOK NOVO";"Laptop";"31068_samuel";"PE03EMJ3";"";"";;"2018-12-26";;
"1422000466";"136322";"Production";"Equipamento Novo";"LENOVO";"T470 i7";"NOTEBOOK NOVO";"Laptop";"30967_rodrigo";"PE03EWU9";"";"";;"2018-12-26";;
"1422000467";"136318";"Production";"Equipamento Novo";"LENOVO";"T470 i7";"NOTEBOOK NOVO";"Laptop";"ricardo_teixeira";"PE03EMJ1";"";"";;"2018-12-26";;
"1422000468";"136308";"Production";"Equipamento Novo";"LENOVO";"T470 i7";"NOTEBOOK NOTEBOOK";"Laptop";"31260_vander";"PE03EMJ0";"";"";;"2018-12-26";;
"1422000469";"136306";"Production";"Equipamento Novo";"LENOVO";"T470 i7";"NOTEBOOK NOVO";"Laptop";"guilherme_guima";"PE03EWUC";"";"";;"2018-12-26";;
"1422000470";"136305";"Production";"Equipamento Novo";"LENOVO";"T470 i7";"NOTEBOOK NOVO";"Laptop";"31023_igor";"PE03FPRY";"";"";;"2018-12-26";;
"1422000471";"124717";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440 i5";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO";"Laptop";"hebert_alves";"PE024DU6";"";"";;"2019-01-04";;
"1422000472";"131560";"Production";"Equipamento Usado - em bom estado";"DELL";"P69G i7";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO";"Other";"sandro_dozono";"44463N2";"";"";;"2019-01-21";;
"1422000473";"110066";"Estoque";"Equipamento Usado - com avarias";"HP";"4430S i3";"NOTEBOOK USADO EM BOM ESTADO

- QUEBRADO NAS BORDAS DE TELAS;
- DOBRADIÇA DE TELA ESQUERDA QUEBRADA;
- RACHADO NO CANTO SUPERIOR DIREITO DA CARCAÇA(PRÓX AO DVD);";"Laptop";"estoque@callink.com.br";"BRG217FDMY";"";"";;"2019-01-31";;
"1422000474";"126616";"Production";"Equipamento Usado - em bom estado";"LENOVO";"E431 i5";"NOTEBOOK USADO EM BOM ESTADO";"Laptop";"ana_machad";"PEFAF03";"";"";;"2019-02-04";;
"1422000475";"110811";"Maintenance";"Equipamento Usado - em bom estado";"HP";"ELITEBOOK 8460P i7";"NOTEBOOK USADO EM BOM ESTADO DE CONSERVAÇÃO:
-AMASSADO NA LATERAL DIREITA;";"Laptop";"estoque@callink.com.br";"BRG234F42X";"";"";;"2019-02-07";;
"1422000476";"122913";"Production";"Equipamento Usado - em bom estado";"DELL";"Vostro 14-5480 i5";"NOTEBOOK USADO EM BOM ESTADO

- FALTANDO ALGUNS PARAFUSOS NA CARCAÇA INFERIOR.";"Laptop";"31776_rodrigo";"4KKXVC2";"";"";;"2019-02-13";;
"1422000477";"136369";"Production";"Equipamento Usado - em bom estado";"MSI";"MS-16K2";"NOTEBOOK USADO EM BOM ESTADO";"Laptop";"luan_jose";"K1709N0043397";"";"";;"2019-02-15";;
"1422000478";"124716";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DTK";"";"";;"2019-02-18";"2019-02-18";
"1422000479";"124519";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DJ7";"";"";;"2019-02-18";"2019-02-18";
"1422000480";"124715";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DRQ";"";"";;"2019-02-18";"2019-02-18";
"1422000481";"124718";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DTF";"";"";;"2019-02-18";"2019-02-18";
"1422000482";"124579";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DSG";"";"";;"2019-02-18";"2019-02-18";
"1422000483";"124791";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DUG";"";"";;"2019-02-18";"2019-02-18";
"1422000484";"124565";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DY1";"";"";;"2019-02-18";"2019-02-18";
"1422000485";"124518";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DUQ";"";"";;"2019-02-18";"2019-02-18";
"1422000486";"124562";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DTY";"";"";;"2019-02-18";"2019-02-18";
"1422000487";"124537";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DWU";"";"";;"2019-02-18";"2019-02-18";
"1422000488";"124411";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DW9";"";"";;"2019-02-18";"2019-02-18";
"1422000489";"128869";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S40A1M2B0KLKZ";"";"";;"2019-02-18";"2019-02-18";
"1422000490";"124571";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DTB";"";"";;"2019-02-18";"2019-02-18";
"1422000491";"124540";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DWC";"";"";;"2019-02-18";"2019-02-18";
"1422000492";"124528";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DY5";"";"";;"2019-02-18";"2019-02-18";
"1422000493";"124566";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DXG";"";"";;"2019-02-18";"2019-02-18";
"1422000494";"124560";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DT8";"";"";;"2019-02-18";"2019-02-18";
"1422000495";"124538";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DT4";"";"";;"2019-02-18";"2019-02-18";
"1422000496";"124789";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DTL";"";"";;"2019-02-18";"2019-02-18";
"1422000497";"124713";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DRP";"";"";;"2019-02-18";"2019-02-18";
"1422000498";"127688";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DXK";"";"";;"2019-02-18";"2019-02-18";
"1422000499";"124788";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DV2";"";"";;"2019-02-18";"2019-02-18";
"1422000500";"124783";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DTG";"";"";;"2019-02-22";"2019-02-22";
"1422000501";"124405";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DX0";"";"";;"2019-02-22";"2019-02-22";
"1422000502";"124564";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DRX";"";"";;"2019-02-22";"2019-02-22";
"1422000503";"124522";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DUC";"";"";;"2019-02-22";"2019-02-22";
"1422000504";"124402";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DXD";"";"";;"2019-02-22";"2019-02-22";
"1422000505";"124569";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DS6";"";"";;"2019-02-22";"2019-02-22";
"1422000506";"124561";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DTJ";"";"";;"2019-02-22";"2019-02-22";
"1422000507";"124556";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DRS";"";"";;"2019-02-22";"2019-02-22";
"1422000508";"124786";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DU3";"";"";;"2019-02-22";"2019-02-22";
"1422000509";"124563";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DRT";"";"";;"2019-02-22";"2019-02-22";
"1422000510";"124781";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DTW";"";"";;"2019-02-22";"2019-02-22";
"1422000511";"124523";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DY0";"";"";;"2019-02-22";"2019-02-22";
"1422000512";"124709";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DS5";"";"";;"2019-02-22";"2019-02-22";
"1422000513";"124574";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DSR";"";"";;"2019-02-22";"2019-02-22";
"1422000514";"124568";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DX4";"";"";;"2019-03-01";"2019-03-01";
"1422000515";"124543";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DYB";"";"";;"2019-03-01";"2019-03-01";
"1422000516";"124526";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DSZ";"";"";;"2019-03-01";"2019-03-01";
"1422000517";"124403";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DXY";"";"";;"2019-03-08";"2019-03-08";
"1422000518";"124580";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DST";"";"";;"2019-03-08";"2019-03-08";
"1422000519";"124586";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DXR";"";"";;"2019-03-08";"2019-03-08";
"1422000520";"124785";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DU4";"";"";;"2019-03-08";"2019-03-08";
"1422000521";"124534";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DY9";"";"";;"2019-03-08";"2019-03-08";
"1422000522";"124536";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DXW";"";"";;"2019-03-08";"2019-03-08";
"1422000523";"124408";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DSC";"";"";;"2019-03-08";"2019-03-08";
"1422000524";"124520";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DTU";"";"";;"2019-03-08";"2019-03-08";
"1422000525";"124552";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DRV";"";"";;"2019-03-08";"2019-03-08";
"1422000526";"124585";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DXH";"";"";;"2019-03-08";"2019-03-08";
"1422000527";"124559";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DRZ";"";"";;"2019-03-08";"2019-03-08";
"1422000528";"124544";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DXF";"";"";;"2019-03-08";"2019-03-08";
"1422000529";"124446";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DRR";"";"";;"2019-03-08";"2019-03-08";
"1422000530";"124712";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DJ4";"";"";;"2019-03-08";"2019-03-08";
"1422000531";"124439";"Production";"Equipamento Usado - em bom estado";"LENOVO";"T440";"";"Laptop";"tempo.cmdb@callink.com.br";"1S20B7S26602PE024DX8";"";"";;"2019-03-08";"2019-03-08";
