"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"WarrantyExpirationDate";"InstallDate";"Note"
"14297002373";"130748";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065B";"2018-06-29";"2018-06-29";
"14297002374";"130630";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065D";"2018-06-29";"2018-06-29";
"14297002375";"130730";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065V";"2018-06-29";"2018-06-29";
"14297002376";"130634";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230KTM";"2018-06-29";"2018-06-29";
"14297002377";"130745";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200659";"2018-06-29";"2018-06-29";
"14297002378";"105810";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZ900710W";"2018-06-29";"2018-06-29";
"14297002379";"130637";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200661";"2018-06-29";"2018-06-29";
"14297002380";"130735";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72005PM";"2018-06-29";"2018-06-29";
"14297002381";"130733";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065W";"2018-06-29";"2018-06-29";
"14297002382";"130763";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720066G";"2018-06-29";"2018-06-29";
"14297002383";"135329";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC500951F";"2018-06-29";"2018-06-29";
"14297002384";"130766";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200660";"2018-06-29";"2018-06-29";
"14297002385";"130769";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200655";"2018-06-29";"2018-06-29";
"14297002386";"130787";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065H";"2018-06-29";"2018-06-29";
"14297002387";"130742";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720066B";"2018-06-29";"2018-06-29";
"14297002388";"130772";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065X";"2018-06-29";"2018-06-29";
"14297002389";"130775";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065S";"2018-06-29";"2018-06-29";
"14297002390";"130784";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200665";"2018-06-29";"2018-06-29";
"14297002391";"130781";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200635";"2018-06-29";"2018-06-29";
"14297002392";"130778";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200662";"2018-06-29";"2018-06-29";
"14297002393";"130517";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LVZ";"2018-06-29";"2018-06-29";
"14297002394";"130543";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72702DY";"2018-06-29";"2018-06-29";
"14297002395";"130566";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230N1X";"2018-06-29";"2018-06-29";
"14297002396";"130547";"Inactive";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7270279";"2018-06-29";"2018-06-29";
"14297002397";"130560";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72702FJ";"2018-06-29";"2018-06-29";
"14297002398";"130550";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7270278";"2018-06-29";"2018-06-29";
"14297002399";"130552";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72702F7";"2018-06-29";"2018-06-29";
"14297002400";"130554";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LWL";"2018-06-29";"2018-06-30";
"14297002401";"130557";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG727026W";"2018-06-30";"2018-06-30";
"14297002402";"125900";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG64200ST";"2018-06-30";"2018-06-30";
"14297002403";"130023";"Production";"Equipamento Usado - em bom estado";"DELL";"P2016";"";"Monitor";"";"BR0GHGTCTVB006BB30CLA00";"2018-06-30";"2018-06-30";
"14297002404";"130627";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7270271";"2018-06-30";"2018-06-30";
"14297002405";"130520";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72702FK";"2018-06-30";"2018-06-30";
"14297002406";"130596";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72702F3";"2018-06-30";"2018-06-30";
"14297002407";"130587";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72702FX";"2018-06-30";"2018-06-30";
"14297002408";"130584";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72702FH";"2018-06-30";"2018-06-30";
"14297002409";"130581";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7270256";"2018-06-30";"2018-06-30";
"14297002410";"130577";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7270268";"2018-06-30";"2018-06-30";
"14297002411";"130595";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72702F6";"2018-06-30";"2018-06-30";
"14297002412";"130659";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230KTB";"2018-06-30";"2018-06-30";
"14297002413";"130641";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7270269";"2018-06-30";"2018-06-30";
"14297002414";"135305";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQDBB00090D";"2018-06-30";"2018-06-30";
"14297002415";"130670";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230KTQ";"2018-06-30";"2018-06-30";
"14297002416";"130644";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG727000D";"2018-06-30";"2018-06-30";
"14297002417";"130647";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065L";"2018-06-30";"2018-06-30";
"14297002418";"130650";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200653";"2018-06-30";"2018-06-30";
"14297002419";"130653";"Production";"Equipamento Usado - em bom estado";"HP";"1608-l";"";"Monitor";"";"BRG7200654";"2018-06-30";"2018-06-30";
"14297002420";"130656";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG727026Z";"2018-06-30";"2018-06-30";
"14297002421";"130022";"Production";"Equipamento Usado - em bom estado";"DELL";"P2016";"";"Monitor";"";"BR0GHGTCTVB0071923ALA00";"2018-06-30";"2018-06-30";
"14297002422";"130662";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7270275";"2018-06-30";"2018-06-30";
"14297002423";"130665";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72701M9";"2018-06-30";"2018-06-30";
"14297002424";"130629";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7270273";"2018-06-30";"2018-06-30";
"14297002425";"130638";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG727026R";"2018-06-30";"2018-06-30";
"14297002426";"130719";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065P";"2018-06-30";"2018-06-30";
"14297002427";"130571";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72702DR";"2018-06-30";"2018-06-30";
"14297002428";"130574";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72702F5";"2018-06-30";"2018-06-30";
"14297002429";"130603";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72700P6";"2018-06-30";"2018-06-30";
"14297002430";"130606";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"estoque@callink.com.br";"BRG72702F8";"2018-06-30";"2018-06-30";
"14297002431";"130609";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72700K3";"2018-06-30";"2018-06-30";
"14297002432";"130612";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230N2B";"2018-06-30";"2018-06-30";
"14297002433";"130623";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"estoque@callink.com.br";"BRG727026S";"2018-06-30";"2018-06-30";
"14297002434";"130715";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200658";"2018-06-30";"2018-06-30";
"14297002435";"130678";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200639";"2018-06-30";"2018-06-30";
"14297002436";"130681";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG72005PJ";"2018-06-30";"2018-06-30";
"14297002437";"130713";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200657";"2018-06-30";"2018-06-30";
"14297002438";"130686";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065T";"2018-06-30";"2018-06-30";
"14297002439";"130708";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7200668";"2018-06-30";"2018-06-30";
"14297002440";"130689";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065Q";"2018-06-30";"2018-06-30";
"14297002441";"130707";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230KT9";"2018-06-30";"2018-06-30";
"14297002442";"130692";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG720065M";"2018-06-30";"2018-06-30";
"14297002443";"130704";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG727026F";"2018-06-30";"2018-06-30";
"14297002444";"130701";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG727026Q";"2018-06-30";"2018-06-30";
"14297002445";"130698";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230KTF";"2018-06-30";"2018-06-30";
"14297002446";"130695";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LW4";"2018-06-30";"2018-06-30";
"14297002447";"122501";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG50604JN";"2018-07-02";"2018-07-02";
"14297002448";"122433";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG449078F";"2018-07-02";"2018-07-02";
"14297002449";"122427";"Estoque";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"estoque@callink.com.br";"BRG50601NF";"2018-07-02";"2018-07-02";
"14297002450";"135266";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC201323X";"2018-07-02";"2018-07-02";
"14297002451";"122467";"Estoque";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"estoque@callink.com.br";"BRG50604J8";"2018-07-02";"2018-07-02";
"14297002452";"135275";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502743W";"2018-07-02";"2018-07-02";
"14297002453";"110791";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQCC600082X";"2018-07-03";"2018-07-03";
"14297002454";"126639";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPNY1R343";"2018-07-03";"2018-07-03";
"14297002455";"135262";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQCC600016J";"2018-07-03";"2018-07-03";
"14297002456";"127131";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG51109MZ";"2018-07-03";"2018-07-03";
"14297002457";"113165";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQCC600087H";"2018-07-03";"2018-07-03";
"14297002458";"121938";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPKN1R293";"2018-07-03";"2018-07-03";
"14297002459";"121877";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPXV07746";"2018-07-03";"2018-07-03";
"14297002460";"121956";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPYR1R282";"2018-07-03";"2018-07-03";
"14297002461";"121974";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPVH1R303";"2018-07-03";"2018-07-03";
"14297002462";"135259";"Production";"Equipamento Usado - em bom estado";"B1940";"SANSUNG";"";"Monitor";"";"0274HQCC500483T";"2018-07-03";"2018-07-03";
"14297002463";"135273";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940";"";"Monitor";"";"0274HQBBB00064B";"2018-07-03";"2018-07-03";
"14297002464";"121973";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPAE1R296";"2018-07-03";"2018-07-03";
"14297002465";"113203";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQBC600030K";"2018-07-03";"2018-07-03";
"14297002466";"113186";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQAC600100X";"2018-07-03";"2018-07-03";
"14297002467";"111946";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940";"";"Monitor";"";"0274HQAC502651J";"2018-07-03";"2018-07-03";
"14297002468";"135234";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940";"";"Monitor";"";"0274HQABC00387A";"2018-07-03";"2018-07-03";
"14297002469";"113171";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBBB00696J";"2018-07-03";"2018-07-03";
"14297002470";"111886";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940";"";"Monitor";"";"0274HQCC500366R";"2018-07-03";"2018-07-03";
"14297002471";"111936";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940";"";"Monitor";"";"0274HQAC502904Y";"2018-07-03";"2018-07-03";
"14297002472";"127133";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG5200300";"2018-07-03";"2018-07-03";
"14297002473";"121901";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPBF07749";"2018-07-03";"2018-07-03";
"14297002474";"125821";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG64200DM";"2018-07-03";"2018-07-03";
"14297002475";"121986";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPWQ1R297";"2018-07-03";"2018-07-03";
"14297002476";"126597";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPLC1S488";"2018-07-03";"2018-07-03";
"14297002477";"125803";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG64200SB";"2018-07-03";"2018-07-03";
"14297002478";"126012";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPGS1S847";"2018-07-03";"2018-07-03";
"14297002479";"125799";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG64200RX";"2018-07-03";"2018-07-03";
"14297002480";"126011";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPQJ1S844";"2018-07-03";"2018-07-03";
"14297002481";"122516";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG42809LH";"2018-07-03";"2018-07-03";
"14297002482";"125771";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG64200KS";"2018-07-03";"2018-07-03";
"14297002483";"126640";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPBF1Q333";"2018-07-03";"2018-07-03";
"14297002484";"125730";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG64200F9";"2018-07-03";"2018-07-03";
"14297002485";"125760";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG64200D8";"2018-07-03";"2018-07-03";
"14297002486";"130408";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMF";"2018-07-03";"2018-07-03";
"14297002487";"130411";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMZ";"2018-07-03";"2018-07-03";
"14297002488";"130414";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMS";"2018-07-03";"2018-07-03";
"14297002489";"130027";"Production";"Equipamento Usado - em bom estado";"DELL";"P2016";"";"Monitor";"";"BROGHGTCTVBOO7191Q6LAOO";"2018-07-03";"2018-07-03";
"14297002490";"130033";"Production";"Equipamento Usado - em bom estado";"DELL";"P2016";"";"Monitor";"";"BROGHTCTVBOO6BB4DKLAOO";"2018-07-03";"2018-07-03";
"14297002491";"130416";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LML";"2018-07-03";"2018-07-03";
"14297002492";"130032";"Production";"Equipamento Usado - em bom estado";"DELL";"P2016";"";"Monitor";"";"BROGHGTCTVBOO7193EMLAOO";"2018-07-03";"2018-07-03";
"14297002493";"130499";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMK";"2018-07-03";"2018-07-03";
"14297002494";"130026";"Production";"Equipamento Usado - em bom estado";"DELL";"P2016";"";"Monitor";"";"BROGHGTCTVBOO6BB45DLAOO";"2018-07-04";"2018-07-04";
"14297002495";"130493";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230N1R";"2018-07-04";"2018-07-04";
"14297002496";"130487";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230N29";"2018-07-04";"2018-07-04";
"14297002497";"130481";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LNB";"2018-07-04";"2018-07-04";
"14297002498";"130478";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMP";"2018-07-04";"2018-07-04";
"14297002499";"130475";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LN6";"2018-07-04";"2018-07-04";
"14297002500";"130469";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMN";"2018-07-04";"2018-07-04";
"14297002501";"130484";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMY";"2018-07-04";"2018-07-04";
"14297002502";"130496";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230N28";"2018-07-04";"2018-07-04";
"14297002503";"135230";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCBB00064B";"2018-07-04";"2018-07-04";
"14297002504";"130472";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LN3";"2018-07-04";"2018-07-04";
"14297002505";"135205";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940";"";"Monitor";"";"0274HQAC503629N";"2018-07-04";"2018-07-04";
"14297002506";"130398";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LN4";"2018-07-04";"2018-07-04";
"14297002507";"130396";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LN2";"2018-07-04";"2018-07-04";
"14297002508";"130017";"Production";"Equipamento Usado - em bom estado";"DELL";"P2016";"";"Monitor";"";"BROGHGTCTVBOO719O7ALAOO";"2018-07-04";"2018-07-04";
"14297002509";"126638";"Estoque";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"estoque@callink.com.br";"409SPBF1Q357";"2018-07-04";"2018-07-04";
"14297002510";"135206";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBBB00231B";"2018-07-04";"2018-07-04";
"14297002511";"130016";"Production";"Equipamento Usado - em bom estado";"DELL";"P2016";"";"Monitor";"";"BROGHGTCTVBOO7191UTLAOO";"2018-07-04";"2018-07-04";
"14297002512";"112671";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPJP0Q028";"2018-07-04";"2018-07-04";
"14297002513";"135195";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZ910746E";"2018-07-04";"2018-07-04";
"14297002514";"130383";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMC";"2018-07-04";"2018-07-04";
"14297002515";"130394";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LN0";"2018-07-04";"2018-07-04";
"14297002516";"130385";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230N2D";"2018-07-04";"2018-07-04";
"14297002517";"114438";"Production";"Equipamento Usado - em bom estado";"LG";"E2241";"";"Monitor";"";"402SPDT08162";"2018-07-04";"2018-07-04";
"14297002518";"130387";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LN8";"2018-07-04";"2018-07-04";
"14297002519";"126620";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPUU1R510";"2018-07-04";"2018-07-04";
"14297002520";"130381";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMG";"2018-07-04";"2018-07-04";
"14297002521";"130392";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMV";"2018-07-04";"2018-07-04";
"14297002522";"113166";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQAC600227P";"2018-07-04";"2018-07-04";
"14297002523";"130490";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230N2H";"2018-07-04";"2018-07-04";
"14297002524";"122430";"Production";"Equipamento Usado - em bom estado";"HP";"20M35P";"";"Monitor";"";"BRG50604JY";"2018-07-04";"2018-07-04";
"14297002525";"130389";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMM";"2018-07-04";"2018-07-04";
"14297002526";"105796";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZ900741X";"2018-07-04";"2018-07-04";
"14297002527";"130368";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LN1";"2018-07-04";"2018-07-04";
"14297002528";"130422";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LN9";"2018-07-04";"2018-07-04";
"14297002529";"130369";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMW";"2018-07-04";"2018-07-04";
"14297002530";"130370";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LN5";"2018-07-04";"2018-07-04";
"14297002531";"130373";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG7230LMD";"2018-07-05";"2018-07-05";
"14297002532";"135178";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940";"";"Monitor";"";"0274HQCBB00210P";"2018-07-05";"2018-07-05";
"14297002533";"128325";"Production";"Equipamento Usado - em bom estado";"HP";"V203HZ";"";"Monitor";"";"BRC602008B";"2018-07-05";"2018-07-05";
"14297002534";"126014";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPPB1U064";"2018-07-05";"2018-07-05";
"14297002535";"126643";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPHG0K937";"2018-07-05";"2018-07-05";
"14297002536";"121959";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPAE1R320";"2018-07-05";"2018-07-05";
"14297002537";"126665";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPLC1Q368";"2018-07-05";"2018-07-05";
"14297002538";"122460";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG50601YD";"2018-07-05";"2018-07-05";
"14297002539";"126023";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPZK1Q269";"2018-07-05";"2018-07-05";
"14297002540";"135184";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940";"";"Monitor";"";"0274HQAC503546Z";"2018-07-05";"2018-07-05";
"14297002541";"122423";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG50604J6";"2018-07-05";"2018-07-05";
"14297002542";"135187";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC200912J";"2018-07-05";"2018-07-05";
"14297002543";"122511";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG5060436";"2018-07-05";"2018-07-05";
"14297002544";"122444";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG50601N4";"2018-07-05";"2018-07-05";
"14297002545";"135161";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC503049K";"2018-07-05";"2018-07-05";
"14297002546";"126010";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPTM1S825";"2018-07-05";"2018-07-05";
"14297002547";"105453";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXHZ403231H";"2018-07-05";"2018-07-05";
"14297002548";"135155";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQABB02531A";"2018-07-05";"2018-07-05";
